Date,close
2022-07-14,174.77999877929688
2022-07-15,189.11000061035156
2022-07-18,190.9199981689453
2022-07-19,201.6300048828125
2022-07-20,216.44000244140625
2022-07-21,223.8800048828125
2022-07-22,220.44000244140625
2022-07-25,218.50999450683594
2022-07-26,213.91000366210938
2022-07-27,226.75
2022-07-28,226.02000427246094
2022-07-29,224.89999389648438
2022-08-01,226.2100067138672
2022-08-02,221.4199981689453
2022-08-03,226.72999572753906
2022-08-04,229.91000366210938
2022-08-05,226.77999877929688
2022-08-08,233.49000549316406
2022-08-09,229.94000244140625
2022-08-10,244.11000061035156
2022-08-11,242.6999969482422
2022-08-12,249.3000030517578
2022-08-15,249.11000061035156
2022-08-16,245.69000244140625
2022-08-17,241.14999389648438
2022-08-18,245.1699981689453
2022-08-19,241.16000366210938
2022-08-22,226.5399932861328
2022-08-23,224.5500030517578
2022-08-24,229.61000061035156
2022-08-25,233.97999572753906
2022-08-26,223.27999877929688
2022-08-29,224.57000732421875
2022-08-30,220.64999389648438
2022-08-31,223.55999755859375
2022-09-01,230.0399932861328
2022-09-02,226.11000061035156
2022-09-06,218.38999938964844
2022-09-07,228.9600067138672
2022-09-08,227.44000244140625
2022-09-09,233.57000732421875
2022-09-12,236.52999877929688
2022-09-13,218.1300048828125
2022-09-14,224.1199951171875
2022-09-15,235.3800048828125
2022-09-16,240.1300048828125
2022-09-19,243.6300048828125
2022-09-20,242.85000610351562
2022-09-21,236.8699951171875
2022-09-22,237.0500030517578
2022-09-23,226.41000366210938
2022-09-26,224.07000732421875
2022-09-27,224.36000061035156
2022-09-28,245.1999969482422
2022-09-29,239.7100067138672
2022-09-30,235.44000244140625
2022-10-03,239.0399932861328
2022-10-04,240.74000549316406
2022-10-05,236.72999572753906
2022-10-06,240.02000427246094
2022-10-07,224.75
2022-10-10,229.97999572753906
2022-10-11,214.2899932861328
2022-10-12,220.8699951171875
2022-10-13,232.50999450683594
2022-10-14,230.0
2022-10-17,245.10000610351562
2022-10-18,240.86000061035156
2022-10-19,272.3800048828125
2022-10-20,268.1600036621094
2022-10-21,289.57000732421875
2022-10-24,282.45001220703125
2022-10-25,291.0199890136719
2022-10-26,298.6199951171875
2022-10-27,296.94000244140625
2022-10-28,295.7200012207031
2022-10-31,291.8800048828125
2022-11-01,286.75
2022-11-02,273.0
2022-11-03,269.05999755859375
2022-11-04,260.7900085449219
2022-11-07,258.6000061035156
2022-11-08,263.4599914550781
2022-11-09,254.66000366210938
2022-11-10,274.9700012207031
2022-11-11,290.1300048828125
2022-11-14,299.2699890136719
2022-11-15,310.20001220703125
2022-11-16,306.0199890136719
2022-11-17,295.2799987792969
2022-11-18,287.9800109863281
2022-11-21,285.04998779296875
2022-11-22,286.69000244140625
2022-11-23,291.5
2022-11-25,285.5400085449219
2022-11-28,281.1700134277344
2022-11-29,280.9599914550781
2022-11-30,305.5299987792969
2022-12-01,316.95001220703125
2022-12-02,320.4100036621094
2022-12-05,312.5899963378906
2022-12-06,305.55999755859375
2022-12-07,308.4200134277344
2022-12-08,310.260009765625
2022-12-09,320.010009765625
2022-12-12,315.17999267578125
2022-12-13,320.3399963378906
2022-12-14,317.8299865722656
2022-12-15,290.4100036621094
2022-12-16,290.7099914550781
2022-12-19,288.29998779296875
2022-12-20,288.19000244140625
2022-12-21,297.9599914550781
2022-12-22,297.75
2022-12-23,294.9599914550781
2022-12-27,284.1700134277344
2022-12-28,276.8800048828125
2022-12-29,291.1199951171875
2022-12-30,294.8800048828125
2023-01-03,294.95001220703125
2023-01-04,309.4100036621094
2023-01-05,309.70001220703125
2023-01-06,315.54998779296875
2023-01-09,315.1700134277344
2023-01-10,327.5400085449219
2023-01-11,327.260009765625
2023-01-12,330.1300048828125
2023-01-13,332.82000732421875
2023-01-17,326.2200012207031
2023-01-18,326.3299865722656
2023-01-19,315.7799987792969
2023-01-20,342.5
2023-01-23,357.4200134277344
2023-01-24,363.8299865722656
2023-01-25,367.9599914550781
2023-01-26,364.8699951171875
2023-01-27,360.7699890136719
2023-01-30,353.1099853515625
2023-01-31,353.8599853515625
2023-02-01,361.989990234375
2023-02-02,366.8900146484375
2023-02-03,365.8999938964844
2023-02-06,361.4800109863281
2023-02-07,362.95001220703125
2023-02-08,366.8299865722656
2023-02-09,362.5
2023-02-10,347.3599853515625
2023-02-13,358.57000732421875
2023-02-14,359.9599914550781
2023-02-15,361.4200134277344
2023-02-16,350.7099914550781
2023-02-17,347.9599914550781
2023-02-21,337.5
2023-02-22,334.8800048828125
2023-02-23,323.6499938964844
2023-02-24,317.1499938964844
2023-02-27,323.0299987792969
2023-02-28,322.1300048828125
2023-03-01,313.4800109863281
2023-03-02,311.8800048828125
2023-03-03,315.17999267578125
2023-03-06,312.0299987792969
2023-03-07,308.4700012207031
2023-03-08,311.7900085449219
2023-03-09,297.7799987792969
2023-03-10,292.760009765625
2023-03-13,293.510009765625
2023-03-14,294.94000244140625
2023-03-15,303.7900085449219
2023-03-16,310.05999755859375
2023-03-17,303.5
2023-03-20,305.1300048828125
2023-03-21,305.7900085449219
2023-03-22,293.8999938964844
2023-03-23,320.3699951171875
2023-03-24,328.3900146484375
2023-03-27,327.6600036621094
2023-03-28,323.5199890136719
2023-03-29,332.0299987792969
2023-03-30,338.42999267578125
2023-03-31,345.4800109863281
2023-04-03,348.2799987792969
2023-04-04,346.75
2023-04-05,342.3500061035156
2023-04-06,339.3299865722656
2023-04-10,338.989990234375
2023-04-11,338.2099914550781
2023-04-12,331.0299987792969
2023-04-13,346.19000244140625
2023-04-14,338.6300048828125
2023-04-17,332.7200012207031
2023-04-18,333.70001220703125
2023-04-19,323.1199951171875
2023-04-20,325.3500061035156
2023-04-21,327.9800109863281
2023-04-24,329.0199890136719
2023-04-25,322.54998779296875
2023-04-26,321.1499938964844
2023-04-27,325.8500061035156
2023-04-28,329.92999267578125
2023-05-01,324.1199951171875
2023-05-02,317.54998779296875
2023-05-03,319.29998779296875
2023-05-04,320.7799987792969
2023-05-05,322.760009765625
2023-05-08,331.2099914550781
2023-05-09,332.1400146484375
2023-05-10,335.4200134277344
2023-05-11,344.760009765625
2023-05-12,339.8900146484375
2023-05-15,335.8900146484375
2023-05-16,333.75
2023-05-17,339.9599914550781
2023-05-18,371.2900085449219
2023-05-19,365.3599853515625
2023-05-22,363.010009765625
2023-05-23,355.989990234375
2023-05-24,364.8500061035156
2023-05-25,359.0
2023-05-26,378.8800048828125
2023-05-30,392.9800109863281
2023-05-31,395.2300109863281
2023-06-01,403.1300048828125
2023-06-02,400.4700012207031
2023-06-05,403.5400085449219
2023-06-06,399.2900085449219
2023-06-07,399.7699890136719
2023-06-08,409.3699951171875
2023-06-09,420.0199890136719
2023-06-12,423.9700012207031
2023-06-13,435.7300109863281
2023-06-14,440.8599853515625
2023-06-15,445.2699890136719
2023-06-16,431.9599914550781
2023-06-20,434.70001220703125
2023-06-21,424.45001220703125
2023-06-22,422.4800109863281
2023-06-23,424.0199890136719
2023-06-26,415.94000244140625
2023-06-27,417.0799865722656
2023-06-28,429.8399963378906
2023-06-29,428.239990234375
2023-06-30,440.489990234375
2023-07-03,441.44000244140625
2023-07-05,445.8999938964844
2023-07-06,438.8399963378906
2023-07-07,438.1000061035156
2023-07-10,441.7099914550781
2023-07-11,440.2099914550781
2023-07-12,444.04998779296875
2023-07-13,450.3800048828125
2023-07-14,441.9100036621094
2023-07-17,450.04998779296875
2023-07-18,474.79998779296875
2023-07-19,477.5899963378906
2023-07-20,437.4200134277344
2023-07-21,427.5
2023-07-24,428.3699951171875
2023-07-25,427.70001220703125
2023-07-26,422.6700134277344
2023-07-27,413.1700134277344
2023-07-28,425.7799987792969
2023-07-31,438.9700012207031
2023-08-01,438.6199951171875
2023-08-02,429.70001220703125
2023-08-03,431.0
2023-08-04,431.6000061035156
2023-08-07,440.760009765625
2023-08-08,438.29998779296875
2023-08-09,428.8999938964844
2023-08-10,429.9800109863281
2023-08-11,421.6600036621094
2023-08-14,427.7799987792969
2023-08-15,423.70001220703125
2023-08-16,415.45001220703125
2023-08-17,403.0
2023-08-18,404.5299987792969
2023-08-21,408.2900085449219
2023-08-22,413.1700134277344
2023-08-23,427.54998779296875
2023-08-24,406.92999267578125
2023-08-25,416.0299987792969
2023-08-28,418.05999755859375
2023-08-29,429.989990234375
2023-08-30,434.6700134277344
2023-08-31,433.67999267578125
2023-09-01,439.8800048828125
2023-09-05,448.67999267578125
2023-09-06,445.760009765625
2023-09-07,443.1400146484375
2023-09-08,442.79998779296875
2023-09-11,445.3599853515625
2023-09-12,434.69000244140625
2023-09-13,412.239990234375
2023-09-14,400.489990234375
2023-09-15,396.94000244140625
2023-09-18,394.3999938964844
2023-09-19,396.20001220703125
2023-09-20,386.29998779296875
2023-09-21,384.1499938964844
2023-09-22,379.80999755859375
2023-09-25,384.79998779296875
2023-09-26,379.25
2023-09-27,377.5899963378906
2023-09-28,376.3599853515625
2023-09-29,377.6000061035156
2023-10-02,380.3299865722656
2023-10-03,376.75
2023-10-04,376.8999938964844
2023-10-05,372.5899963378906
2023-10-06,381.510009765625
2023-10-09,385.95001220703125
2023-10-10,373.32000732421875
2023-10-11,365.92999267578125
2023-10-12,361.20001220703125
2023-10-13,355.67999267578125
2023-10-16,360.82000732421875
2023-10-17,355.7200012207031
2023-10-18,346.19000244140625
2023-10-19,401.7699890136719
2023-10-20,400.9599914550781
2023-10-23,406.8399963378906
2023-10-24,413.7300109863281
2023-10-25,411.25
2023-10-26,403.5400085449219
2023-10-27,397.8699951171875
2023-10-30,410.0799865722656
2023-10-31,411.69000244140625
2023-11-01,420.19000244140625
2023-11-02,424.7099914550781
2023-11-03,432.3599853515625
2023-11-06,434.739990234375
2023-11-07,434.6099853515625
2023-11-08,436.6499938964844
2023-11-09,435.1499938964844
2023-11-10,447.239990234375
2023-11-13,444.6199951171875
2023-11-14,448.6499938964844
2023-11-15,461.94000244140625
2023-11-16,466.95001220703125
2023-11-17,465.9100036621094
2023-11-20,474.4700012207031
2023-11-21,474.95001220703125
2023-11-22,478.0
2023-11-24,479.55999755859375
2023-11-27,479.1700134277344
2023-11-28,479.0
2023-11-29,477.19000244140625
2023-11-30,473.9700012207031
2023-12-01,465.739990234375
2023-12-04,453.8999938964844
2023-12-05,455.1499938964844
2023-12-06,446.7300109863281
2023-12-07,452.0
2023-12-08,453.760009765625
2023-12-11,459.8900146484375
2023-12-12,463.0
2023-12-13,479.9800109863281
2023-12-14,469.8299865722656
2023-12-15,472.05999755859375
2023-12-18,486.1199951171875
2023-12-19,495.0199890136719
2023-12-20,489.2699890136719
2023-12-21,491.6099853515625
2023-12-22,486.760009765625
2023-12-26,491.19000244140625
2023-12-27,491.7900085449219
2023-12-28,490.510009765625
2023-12-29,486.8800048828125
2024-01-02,468.5
2024-01-03,470.260009765625
2024-01-04,474.6700134277344
2024-01-05,474.05999755859375
2024-01-08,485.0299987792969
2024-01-09,482.0899963378906
2024-01-10,478.3299865722656
2024-01-11,492.2300109863281
2024-01-12,492.1600036621094
2024-01-16,481.239990234375
2024-01-17,480.3299865722656
2024-01-18,485.30999755859375
2024-01-19,482.95001220703125
2024-01-22,485.7099914550781
2024-01-23,492.19000244140625
2024-01-24,544.8699951171875
2024-01-25,562.0
2024-01-26,570.4199829101562
2024-01-29,575.7899780273438
2024-01-30,562.8499755859375
2024-01-31,564.1099853515625
2024-02-01,567.510009765625
2024-02-02,564.6400146484375
2024-02-05,562.0599975585938
2024-02-06,555.8800048828125
2024-02-07,559.2999877929688
2024-02-08,558.530029296875
2024-02-09,561.3200073242188
2024-02-12,557.8499755859375
2024-02-13,554.52001953125
2024-02-14,579.3300170898438
2024-02-15,593.4600219726562
2024-02-16,583.9500122070312
2024-02-20,575.1300048828125
2024-02-21,573.3499755859375
2024-02-22,588.469970703125
2024-02-23,583.5599975585938
2024-02-26,587.6500244140625
2024-02-27,601.6699829101562
2024-02-28,596.47998046875
2024-02-29,602.9199829101562
2024-03-01,619.3400268554688
2024-03-04,615.8300170898438
2024-03-05,598.5
2024-03-06,597.6900024414062
2024-03-07,608.510009765625
2024-03-08,604.8200073242188
2024-03-11,600.9299926757812
2024-03-12,611.0800170898438
2024-03-13,609.4500122070312
2024-03-14,613.010009765625
2024-03-15,605.8800048828125
2024-03-18,618.3900146484375
2024-03-19,620.739990234375
2024-03-20,627.6900024414062
2024-03-21,622.7100219726562
2024-03-22,628.010009765625
2024-03-25,627.4600219726562
2024-03-26,629.239990234375
2024-03-27,613.530029296875
2024-03-28,607.3300170898438
2024-04-01,614.3099975585938
2024-04-02,614.2100219726562
2024-04-03,630.0800170898438
2024-04-04,617.1400146484375
2024-04-05,636.1799926757812
2024-04-08,628.4099731445312
2024-04-09,618.2000122070312
2024-04-10,618.5800170898438
2024-04-11,628.780029296875
2024-04-12,622.8300170898438
2024-04-15,607.1500244140625
2024-04-16,617.52001953125
2024-04-17,613.6900024414062
2024-04-18,610.5599975585938
2024-04-19,555.0399780273438
2024-04-22,554.5999755859375
2024-04-23,577.75
2024-04-24,555.1199951171875
2024-04-25,564.7999877929688
2024-04-26,561.22998046875
2024-04-29,559.489990234375
2024-04-30,550.6400146484375
2024-05-01,551.7100219726562
2024-05-02,565.1500244140625
2024-05-03,579.3400268554688
2024-05-06,596.969970703125
2024-05-07,606.0
2024-05-08,609.469970703125
2024-05-09,612.0900268554688
2024-05-10,610.8699951171875
2024-05-13,616.5900268554688
2024-05-14,613.6599731445312
2024-05-15,613.52001953125
2024-05-16,610.52001953125
2024-05-17,621.0999755859375
2024-05-20,640.8200073242188
2024-05-21,650.6099853515625
2024-05-22,640.469970703125
2024-05-23,635.6699829101562
2024-05-24,646.75
2024-05-28,649.0
2024-05-29,654.6199951171875
2024-05-30,647.6599731445312
2024-05-31,641.6199951171875
2024-06-03,633.7899780273438
2024-06-04,631.6199951171875
2024-06-05,650.27001953125
2024-06-06,648.52001953125
2024-06-07,641.469970703125
2024-06-10,644.5
2024-06-11,648.5499877929688
2024-06-12,650.0599975585938
2024-06-13,653.260009765625
2024-06-14,669.3800048828125
2024-06-17,675.8300170898438
2024-06-18,685.6699829101562
2024-06-20,679.030029296875
2024-06-21,686.1199951171875
2024-06-24,669.02001953125
2024-06-25,672.4099731445312
2024-06-26,677.6900024414062
2024-06-27,684.3400268554688
2024-06-28,674.8800048828125
2024-07-01,673.6099853515625
2024-07-02,679.5800170898438
2024-07-03,682.510009765625
2024-07-05,690.6500244140625
2024-07-08,685.739990234375
2024-07-09,685.739990234375
2024-07-10,677.6500244140625
2024-07-11,652.75
2024-07-12,647.5999755859375
2024-07-15,656.4500122070312
2024-07-16,656.3200073242188
2024-07-17,647.4600219726562
2024-07-18,643.0399780273438
2024-07-19,633.3400268554688
2024-07-22,647.5
2024-07-23,642.760009765625
2024-07-24,635.989990234375
2024-07-25,634.0900268554688
2024-07-26,631.3699951171875
2024-07-29,626.9600219726562
2024-07-30,622.5800170898438
2024-07-31,628.3499755859375
2024-08-01,624.8499755859375
2024-08-02,613.6400146484375
2024-08-05,598.5499877929688
2024-08-06,609.5700073242188
2024-08-07,611.47998046875
2024-08-08,630.3499755859375
2024-08-09,633.9400024414062
2024-08-12,633.1400146484375
2024-08-13,648.02001953125
2024-08-14,661.6799926757812
2024-08-15,663.219970703125
2024-08-16,674.0700073242188
2024-08-19,688.530029296875
2024-08-20,698.5399780273438
2024-08-21,697.1199951171875
2024-08-22,688.9600219726562
2024-08-23,686.72998046875
2024-08-26,688.4400024414062
2024-08-27,695.719970703125
2024-08-28,683.8400268554688
2024-08-29,692.47998046875
2024-08-30,701.3499755859375
2024-09-03,675.3200073242188
2024-09-04,679.6799926757812
2024-09-05,683.6199951171875
2024-09-06,665.77001953125
2024-09-09,675.4199829101562
2024-09-10,673.6199951171875
2024-09-11,681.469970703125
2024-09-12,686.7999877929688
2024-09-13,697.0599975585938
2024-09-16,696.5
2024-09-17,706.9099731445312
2024-09-18,690.469970703125
2024-09-19,704.3200073242188
2024-09-20,701.030029296875
2024-09-23,705.3699951171875
2024-09-24,722.260009765625
2024-09-25,721.5599975585938
2024-09-26,711.4299926757812
2024-09-27,707.3499755859375
2024-09-30,709.27001953125
2024-10-01,706.1300048828125
2024-10-02,711.0900268554688
2024-10-03,706.7999877929688
2024-10-04,719.7000122070312
2024-10-07,701.9199829101562
2024-10-08,721.760009765625
2024-10-09,727.4299926757812
2024-10-10,730.2899780273438
2024-10-11,722.7899780273438
2024-10-14,713.0
2024-10-15,705.97998046875
2024-10-16,702.0
2024-10-17,687.6500244140625
2024-10-18,763.8900146484375
2024-10-21,772.0700073242188
2024-10-22,764.239990234375
2024-10-23,749.2899780273438
2024-10-24,754.5499877929688
2024-10-25,754.6799926757812
2024-10-28,749.1199951171875
2024-10-29,759.4400024414062
2024-10-30,753.739990234375
2024-10-31,756.030029296875
2024-11-01,756.0999755859375
2024-11-04,755.510009765625
2024-11-05,763.9099731445312
2024-11-06,780.2100219726562
2024-11-07,796.5399780273438
2024-11-08,795.0399780273438
2024-11-11,805.4400024414062
2024-11-12,819.5
2024-11-13,830.469970703125
2024-11-14,837.260009765625
2024-11-15,823.9600219726562
2024-11-18,847.0499877929688
2024-11-19,871.3200073242188
2024-11-20,883.8499755859375
2024-11-21,897.47998046875
2024-11-22,897.7899780273438
2024-11-25,865.5900268554688
2024-11-26,872.5999755859375
2024-11-27,877.3400268554688
2024-11-29,886.8099975585938
2024-12-02,897.739990234375
2024-12-03,902.1699829101562
2024-12-04,911.0599975585938
2024-12-05,917.8699951171875
2024-12-06,934.739990234375
2024-12-09,913.6900024414062
2024-12-10,913.3499755859375
2024-12-11,936.5599975585938
2024-12-12,925.5499877929688
2024-12-13,918.8699951171875
2024-12-16,921.0800170898438
2024-12-17,919.1300048828125
2024-12-18,889.5499877929688
2024-12-19,902.0399780273438
2024-12-20,909.0499877929688
2024-12-23,911.4500122070312
2024-12-24,932.1199951171875
2024-12-26,924.1400146484375
2024-12-27,907.5499877929688
2024-12-30,900.4299926757812
2024-12-31,891.3200073242188
2025-01-02,886.72998046875
2025-01-03,881.0499877929688
2025-01-06,881.7899780273438
2025-01-07,879.1900024414062
2025-01-08,875.0
2025-01-10,837.6900024414062
2025-01-13,840.2899780273438
2025-01-14,828.4000244140625
2025-01-15,848.260009765625
2025-01-16,842.3699951171875
2025-01-17,858.0999755859375
2025-01-21,869.6799926757812
2025-01-22,953.989990234375
2025-01-23,984.8599853515625
2025-01-24,977.5900268554688
2025-01-27,971.8900146484375
2025-01-28,971.8300170898438
2025-01-29,978.1500244140625
2025-01-30,973.239990234375
2025-01-31,976.760009765625
2025-02-03,978.9400024414062
2025-02-04,994.8699951171875
2025-02-05,1011.1099853515625
2025-02-06,1015.6799926757812
2025-02-07,1013.9299926757812
2025-02-10,1027.5999755859375
2025-02-11,1008.0800170898438
2025-02-12,1027.31005859375
2025-02-13,1043.68994140625
2025-02-14,1058.5999755859375
2025-02-18,1035.8499755859375
2025-02-19,1043.3299560546875
2025-02-20,1024.5400390625
2025-02-21,1003.1500244140625
2025-02-24,988.469970703125
2025-02-25,977.239990234375
2025-02-26,990.0599975585938
2025-02-27,963.0700073242188
2025-02-28,980.5599975585938
2025-03-03,973.7000122070312
2025-03-04,972.5800170898438
2025-03-05,990.9199829101562
2025-03-06,906.3599853515625
2025-03-07,891.1099853515625
2025-03-10,866.6799926757812
2025-03-11,895.0999755859375
2025-03-12,919.6799926757812
2025-03-13,890.1699829101562
2025-03-14,918.0
2025-03-17,950.02001953125
2025-03-18,929.97998046875
2025-03-19,959.489990234375
2025-03-20,950.8400268554688
2025-03-21,960.2899780273438
2025-03-24,971.989990234375
2025-03-25,997.280029296875
2025-03-26,970.6500244140625
2025-03-27,976.719970703125
2025-03-28,933.8499755859375
2025-03-31,932.530029296875
2025-04-01,928.3800048828125
2025-04-02,935.52001953125
2025-04-03,917.0499877929688
2025-04-04,855.8599853515625
2025-04-07,867.8300170898438
2025-04-08,870.4000244140625
2025-04-09,945.469970703125
2025-04-10,921.1699829101562
2025-04-11,918.2899780273438
2025-04-14,931.280029296875
2025-04-15,976.280029296875
2025-04-16,961.6300048828125
2025-04-17,973.030029296875
2025-04-21,987.9099731445312
2025-04-22,1040.3399658203125
2025-04-23,1049.5899658203125
2025-04-24,1096.8699951171875
2025-04-25,1101.530029296875
2025-04-28,1110.3800048828125
2025-04-29,1125.6400146484375
2025-04-30,1131.719970703125
2025-05-01,1133.469970703125
2025-05-02,1156.489990234375
2025-05-05,1134.06005859375
2025-05-06,1137.68994140625
2025-05-07,1155.4100341796875
2025-05-08,1144.4300537109375
2025-05-09,1140.219970703125
2025-05-12,1110.0
2025-05-13,1138.43994140625
2025-05-14,1150.989990234375
2025-05-15,1177.97998046875
2025-05-16,1191.530029296875
2025-05-19,1191.6400146484375
2025-05-20,1192.02001953125
2025-05-21,1194.6300048828125
2025-05-22,1187.969970703125
2025-05-23,1185.3900146484375
2025-05-27,1211.5699462890625
2025-05-28,1208.550048828125
2025-05-29,1184.8599853515625
2025-05-30,1207.22998046875
2025-06-02,1218.97998046875
2025-06-03,1217.93994140625
2025-06-04,1239.6600341796875
2025-06-05,1250.52001953125
2025-06-06,1241.469970703125
2025-06-09,1224.4599609375
2025-06-10,1203.6199951171875
2025-06-11,1219.8800048828125
2025-06-12,1215.030029296875
2025-06-13,1212.1500244140625
2025-06-16,1225.3499755859375
2025-06-17,1220.6700439453125
2025-06-18,1222.2900390625
2025-06-20,1231.4100341796875
2025-06-23,1253.5400390625
2025-06-24,1279.1099853515625
2025-06-25,1275.25
2025-06-26,1306.6700439453125
2025-06-27,1323.1199951171875
2025-06-30,1339.1300048828125
2025-07-01,1293.5999755859375
2025-07-02,1284.8599853515625
2025-07-03,1297.1800537109375
2025-07-07,1289.6199951171875
2025-07-08,1275.31005859375
2025-07-09,1288.280029296875
2025-07-10,1250.5899658203125
2025-07-11,1245.1099853515625
2025-07-14,1267.5050048828125
